entry_id,date,posting_time,posting_datetime,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,po_amount,invoice_amount,payment_amount,planted_anomaly_type
102169,2024-12-11,13:21:00,2024-12-11 13:21:00,Sales,5500,Utilities,"Hernandez, Hopkins and Houston",11300.41,Michael Fox,Janice Bush,PO850715,INV966277,11300.41,11300.41,11300.41,none
102075,2024-12-11,14:34:00,2024-12-11 14:34:00,Operations,5100,Office Supplies,Murphy Inc,31409.6,James Dennis,Taylor Carroll,PO398734,INV357522,31409.6,31409.6,31409.6,none
102910,2024-12-11,15:10:00,2024-12-11 15:10:00,HR,5200,Travel & Entertainment,"Gardner, Perry and Cruz",8937.38,Lindsey Lewis,Autumn Reed,PO294197,INV834370,8937.38,8937.38,8937.38,none
101629,2024-12-11,15:16:00,2024-12-11 15:16:00,Sales,5300,Professional Fees,"Silva, Jones and Oliver",8517.66,Elizabeth Boyle,Austin Cohen,PO858339,INV267897,8517.66,8517.66,8517.66,none
105043,2024-12-11,15:21:00,2024-12-11 15:21:00,Marketing,5000,Raw Materials Expense,Stevens-Gibson,12681.01,Anita Harris,Michael Rivas,PO834274,INV629965,12681.01,12681.01,12681.01,duplicate_payment
104220,2024-12-11,15:33:00,2024-12-11 15:33:00,Marketing,6000,Vendor Payments,Reyes-Glover,36497.93,Elizabeth Shea,Denise Elliott,PO86888,INV752847,36497.93,36497.93,36497.93,none
101959,2024-12-11,15:38:00,2024-12-11 15:38:00,Sales,5300,Professional Fees,Miller LLC,33700.96,Elizabeth Boyle,Patricia Perry,PO884565,INV237115,33700.96,33700.96,33700.96,none
102270,2024-12-11,16:00:00,2024-12-11 16:00:00,Finance,5500,Utilities,Gomez Ltd,11019.44,Mary Harrison,Tanner Avila,PO575419,INV860535,11019.44,11019.44,11019.44,none
101376,2024-12-11,16:24:00,2024-12-11 16:24:00,HR,5000,Raw Materials Expense,Jones Ltd,56179.97,Thomas Martin,Donald Ferguson,PO131518,INV282895,56179.97,56179.97,56179.97,none
101113,2024-12-11,16:42:00,2024-12-11 16:42:00,IT,5300,Professional Fees,Francis-Burke,28221.0,Austin Cohen,Timothy Johnson,PO448203,INV20488,28221.0,28221.0,28221.0,none
101382,2024-12-11,17:13:00,2024-12-11 17:13:00,Operations,5200,Travel & Entertainment,"White, Tucker and Wolf",7379.28,Gary Mays,Donna Weber,PO345325,INV886498,7379.28,7379.28,7379.28,none
104403,2024-12-11,17:34:00,2024-12-11 17:34:00,Procurement,5300,Professional Fees,Mora-Lynn,20773.15,Patricia Lopez,Joy Hernandez,PO495576,INV2122,20773.15,20773.15,20773.15,none
101743,2024-12-11,17:47:00,2024-12-11 17:47:00,Operations,5500,Utilities,"Duncan, Graham and Stark",12722.73,Lindsey Lewis,Elizabeth Shea,PO177295,INV786186,12722.73,12722.73,12722.73,none
102739,2024-12-11,17:52:00,2024-12-11 17:52:00,Sales,5200,Travel & Entertainment,"Martin, Brewer and Young",31414.85,Mary Harrison,Austin Cohen,PO746111,INV152749,31414.85,31414.85,31414.85,none
103040,2024-12-12,09:22:00,2024-12-12 09:22:00,Marketing,5000,Raw Materials Expense,Smith-Parker,18796.67,Donna Weber,Tanner Avila,PO241970,INV610038,18796.67,18796.67,18796.67,none
104722,2024-12-12,09:53:00,2024-12-12 09:53:00,IT,6000,Vendor Payments,"Morton, Reynolds and Anderson",18536.72,James Dennis,Sergio Arroyo,PO51274,INV291336,18536.72,18536.72,18536.72,none
100913,2024-12-12,11:13:00,2024-12-12 11:13:00,Marketing,5200,Travel & Entertainment,Lopez Ltd,15037.73,Jeffrey Hancock,Sergio Arroyo,PO32807,INV690582,15037.73,15037.73,15037.73,none
104653,2024-12-12,12:53:00,2024-12-12 12:53:00,Sales,5200,Travel & Entertainment,"Yang, Weber and Nielsen",17569.08,Timothy Johnson,Anita Harris,PO890061,INV959163,17569.08,17569.08,17569.08,none
101381,2024-12-12,13:09:00,2024-12-12 13:09:00,IT,5300,Professional Fees,Hughes-Nichols,46814.47,Nicole Chavez,Autumn Reed,PO38804,INV726656,46814.47,46814.47,46814.47,none
100317,2024-12-12,13:39:00,2024-12-12 13:39:00,Operations,5400,IT & Software,"Duncan, Graham and Stark",20725.45,Sergio Arroyo,Christine Gonzales,PO345243,INV997370,20725.45,20725.45,20725.45,none
100320,2024-12-12,17:24:00,2024-12-12 17:24:00,Marketing,5500,Utilities,Cowan-Powers,8517.63,Patricia Perry,Austin Cohen,PO227849,INV882763,8517.63,8517.63,8517.63,none
100552,2024-12-12,18:09:00,2024-12-12 18:09:00,Procurement,5300,Professional Fees,White-Thomas,7996.58,Donna Weber,Joy Hernandez,PO118538,INV290658,7996.58,7996.58,7996.58,none
101300,2024-12-13,09:44:00,2024-12-13 09:44:00,HR,5500,Utilities,"Flores, Hood and Brown",24665.92,Gary Stone,Leslie Robinson,PO242894,INV143872,24665.92,24665.92,24665.92,none
104936,2024-12-13,10:11:00,2024-12-13 10:11:00,Marketing,5400,IT & Software,"Brown, Baker and Alvarado",73549.09,Tanner Avila,Donna Weber,PO504396,INV258675,73549.09,73549.09,73549.09,unusual_amount
104685,2024-12-13,11:02:00,2024-12-13 11:02:00,IT,5300,Professional Fees,Galvan Group,6914.98,Kyle King,Thomas Martin,PO840151,INV341116,6914.98,6914.98,6914.98,none
103772,2024-12-13,11:58:00,2024-12-13 11:58:00,Operations,5500,Utilities,"Smith, Montgomery and Reyes",43157.76,Lindsey Lewis,Janice Bush,PO307714,INV805123,43157.76,43157.76,43157.76,none
101521,2024-12-13,14:27:00,2024-12-13 14:27:00,Procurement,6000,Vendor Payments,Hopkins Inc,10662.92,Lawrence Davis,Lindsey Lewis,PO437470,INV386804,10662.92,10662.92,10662.92,none
102357,2024-12-13,16:02:00,2024-12-13 16:02:00,Operations,5500,Utilities,Davidson-Frank,2018.83,Timothy Johnson,Donna Weber,PO153323,INV275618,2018.83,2018.83,2018.83,none
103852,2024-12-13,17:15:00,2024-12-13 17:15:00,Finance,5400,IT & Software,Miller LLC,13308.06,Brittany Jackson,Leslie Robinson,PO720823,INV571255,13308.06,13308.06,13308.06,none
103130,2024-12-13,17:40:00,2024-12-13 17:40:00,Finance,5500,Utilities,"Durham, Bowen and Hess",13380.4,Janice Bush,James Dennis,PO751172,INV174876,13380.4,13380.4,13380.4,none
103083,2024-12-13,17:54:00,2024-12-13 17:54:00,Finance,5200,Travel & Entertainment,Hopkins Inc,10586.19,Denise Elliott,Jeffrey Hancock,PO763571,INV431347,10586.19,10586.19,10586.19,none
101039,2024-12-13,17:57:00,2024-12-13 17:57:00,HR,5400,IT & Software,Harper-Hernandez,25757.46,Austin Cohen,Nicole Clarke,PO347058,INV692560,25757.46,25757.46,25757.46,none
100243,2024-12-13,18:28:00,2024-12-13 18:28:00,Marketing,5300,Professional Fees,White-Thomas,31861.05,Leslie Robinson,Brittany Jackson,PO643142,INV620820,31861.05,31861.05,31861.05,none
104871,2024-12-15,17:33:00,2024-12-15 17:33:00,HR,5100,Office Supplies,Ballard-Jenkins,22731.71,Anita Harris,Nicole Clarke,PO632071,INV996223,22731.71,22731.71,22731.71,weekend_posting
100725,2024-12-16,09:10:00,2024-12-16 09:10:00,Sales,5400,IT & Software,Gross-Morrison,7251.64,Christopher Chung,Sean Kelly,PO563340,INV867511,7251.64,7251.64,7251.64,none
100384,2024-12-16,10:41:00,2024-12-16 10:41:00,Operations,5300,Professional Fees,Smith-Parker,36179.29,Lawrence Davis,James Dennis,PO617726,INV181455,36179.29,36179.29,36179.29,none
104332,2024-12-16,10:44:00,2024-12-16 10:44:00,Operations,5000,Raw Materials Expense,"Decker, Eaton and Arnold",36635.49,Alyssa Jackson,Anita Harris,PO614737,INV310035,36635.49,36635.49,36635.49,none
102847,2024-12-16,10:52:00,2024-12-16 10:52:00,Procurement,5100,Office Supplies,Jones Ltd,12590.47,Timothy Johnson,Alyssa Jackson,PO310671,INV175294,12590.47,12590.47,12590.47,none
100563,2024-12-16,10:55:00,2024-12-16 10:55:00,Marketing,5200,Travel & Entertainment,"Morton, Reynolds and Anderson",13346.62,Gary Stone,Christina Miller,PO398045,INV607433,13346.62,13346.62,13346.62,none
100693,2024-12-16,11:48:00,2024-12-16 11:48:00,Operations,5200,Travel & Entertainment,Ballard-Jenkins,18579.91,Autumn Reed,Michael Rivas,PO317543,INV541304,18579.91,18579.91,18579.91,none
102930,2024-12-16,11:52:00,2024-12-16 11:52:00,Marketing,6000,Vendor Payments,Larson PLC,28422.74,Sergio Arroyo,Brittany Jackson,PO685672,INV771133,28422.74,28422.74,28422.74,none
104445,2024-12-16,13:41:00,2024-12-16 13:41:00,Operations,5200,Travel & Entertainment,"Flores, Hood and Brown",26987.12,Nicole Clarke,Dawn Hall,PO279860,INV908360,26987.12,26987.12,26987.12,none
101133,2024-12-16,13:54:00,2024-12-16 13:54:00,Finance,5300,Professional Fees,Lopez Ltd,19383.06,Lawrence Davis,Denise Elliott,PO998927,INV539454,19383.06,19383.06,19383.06,none
103231,2024-12-16,14:04:00,2024-12-16 14:04:00,Marketing,5200,Travel & Entertainment,Davidson-Frank,8958.09,Brittany Jackson,Joy Hernandez,PO754263,INV874036,8958.09,8958.09,8958.09,none
101078,2024-12-16,14:06:00,2024-12-16 14:06:00,Marketing,5200,Travel & Entertainment,Mays-Ortega,46009.8,Michael Fox,Gary Stone,PO683943,INV828596,46009.8,46009.8,46009.8,none
100853,2024-12-16,14:22:00,2024-12-16 14:22:00,Operations,5500,Utilities,Hughes-Nichols,5176.35,Thomas Martin,Dawn Hall,PO905742,INV360722,5176.35,5176.35,5176.35,none
101217,2024-12-16,14:58:00,2024-12-16 14:58:00,Finance,5300,Professional Fees,"Gardner, Perry and Cruz",11264.62,Christina Miller,James Dennis,PO331474,INV168227,11264.62,11264.62,11264.62,none
100712,2024-12-16,15:52:00,2024-12-16 15:52:00,Procurement,5000,Raw Materials Expense,Raymond-Lucas,20470.93,Joy Hernandez,Christina Miller,PO863922,INV247349,20470.93,20470.93,20470.93,none
104735,2024-12-16,15:58:00,2024-12-16 15:58:00,IT,5100,Office Supplies,Harper-Hernandez,9816.11,Elizabeth Boyle,Tanner Avila,PO963776,INV567808,9816.11,9816.11,9816.11,none
104314,2024-12-16,16:43:00,2024-12-16 16:43:00,IT,6000,Vendor Payments,Young Inc,11232.28,Gary Stone,Tanner Avila,PO375220,INV713388,11232.28,11232.28,11232.28,none
100261,2024-12-16,16:44:00,2024-12-16 16:44:00,Procurement,5200,Travel & Entertainment,Galvan Group,6291.41,Christopher Chung,Patricia Lopez,PO274701,INV472624,6291.41,6291.41,6291.41,none
103855,2024-12-16,17:26:00,2024-12-16 17:26:00,Procurement,5300,Professional Fees,"Yang, Weber and Nielsen",17430.94,Christine Gonzales,Elizabeth Boyle,PO179213,INV991172,17430.94,17430.94,17430.94,none
101543,2024-12-16,17:55:00,2024-12-16 17:55:00,IT,5100,Office Supplies,Pearson PLC,12089.68,Kyle King,Christina Miller,PO542295,INV139883,12089.68,12089.68,12089.68,none
101190,2024-12-16,18:08:00,2024-12-16 18:08:00,Finance,5300,Professional Fees,Stevens-Gibson,14365.83,Tanner Avila,Michael Fox,PO911805,INV506437,14365.83,14365.83,14365.83,none
102283,2024-12-16,18:27:00,2024-12-16 18:27:00,Finance,5500,Utilities,Hughes-Nichols,39295.98,Christopher Chung,Michael Fox,PO629139,INV265430,39295.98,39295.98,39295.98,none
103013,2024-12-17,09:09:00,2024-12-17 09:09:00,Procurement,5000,Raw Materials Expense,Jones Ltd,8990.0,Christina Miller,Brittany Jackson,PO54861,INV41129,8990.0,8990.0,8990.0,none
103014,2024-12-17,11:10:00,2024-12-17 11:10:00,Finance,6000,Vendor Payments,Powers Group,4186.91,Alyssa Jackson,Brittany Jackson,PO961999,INV839291,4186.91,4186.91,4186.91,none
102775,2024-12-17,12:12:00,2024-12-17 12:12:00,IT,5300,Professional Fees,"White, Tucker and Wolf",7590.96,Nicole Chavez,Corey Jones,PO398463,INV714376,7590.96,7590.96,7590.96,none
101168,2024-12-17,12:45:00,2024-12-17 12:45:00,Procurement,5300,Professional Fees,Tucker Group,5544.29,Elizabeth Boyle,Michael Macdonald,PO805657,INV396221,5544.29,5544.29,5544.29,none
100124,2024-12-17,12:59:00,2024-12-17 12:59:00,Finance,5500,Utilities,Powers Group,5169.78,Anita Harris,Nicole Chavez,PO596984,INV634809,5169.78,5169.78,5169.78,none
101571,2024-12-17,13:39:00,2024-12-17 13:39:00,HR,5100,Office Supplies,Hopkins Inc,40312.97,Tanner Avila,Denise Elliott,PO530417,INV8469,40312.97,40312.97,40312.97,none
104337,2024-12-17,13:42:00,2024-12-17 13:42:00,Finance,6000,Vendor Payments,"Brown, Baker and Alvarado",18393.86,Gerald Freeman,Elizabeth Shea,PO872676,INV358433,18393.86,18393.86,18393.86,none
104612,2024-12-17,14:17:00,2024-12-17 14:17:00,Finance,5500,Utilities,Young Inc,12019.13,Patricia Lopez,Brittany Jackson,PO454608,INV477711,12019.13,12019.13,12019.13,none
102580,2024-12-17,15:09:00,2024-12-17 15:09:00,Procurement,5000,Raw Materials Expense,Scott-Bailey,5635.32,Gary Mays,Brittany Jackson,PO966072,INV9440,5635.32,5635.32,5635.32,none
101098,2024-12-17,16:14:00,2024-12-17 16:14:00,Procurement,5300,Professional Fees,Powers Group,12331.22,Anita Harris,Mary Harrison,PO38846,INV338785,12331.22,12331.22,12331.22,none
104903,2024-12-17,16:17:00,2024-12-17 16:17:00,HR,5400,IT & Software,Davidson-Frank,15558.02,James Dennis,Kyle King,PO316675,INV91423,15558.02,15558.02,15558.02,duplicate_payment
103960,2024-12-17,16:18:00,2024-12-17 16:18:00,IT,5500,Utilities,"Smith, Montgomery and Reyes",12168.45,Donald Ferguson,Brittany Jackson,PO12025,INV20344,12168.45,12168.45,12168.45,none
102896,2024-12-17,16:23:00,2024-12-17 16:23:00,Sales,5500,Utilities,Evans Ltd,6888.02,Patricia Lopez,Lindsey Lewis,PO756310,INV244248,6888.02,6888.02,6888.02,none
104850,2024-12-17,17:54:00,2024-12-17 17:54:00,Operations,6000,Vendor Payments,Smith-Parker,19648.39,Mary Harrison,Kyle King,PO470967,INV408020,19648.39,19648.39,19648.39,duplicate_payment
101558,2024-12-17,18:12:00,2024-12-17 18:12:00,Sales,5500,Utilities,Powers Group,17191.2,Thomas Martin,Elizabeth Boyle,PO654111,INV655575,17191.2,17191.2,17191.2,none
103019,2024-12-17,18:16:00,2024-12-17 18:16:00,Sales,6000,Vendor Payments,Scott-Bailey,5350.95,Patricia Lopez,Dawn Hall,PO899325,INV595301,5350.95,5350.95,5350.95,none
101687,2024-12-18,09:16:00,2024-12-18 09:16:00,Marketing,5200,Travel & Entertainment,Mays-Ortega,8646.74,Sergio Arroyo,Autumn Reed,PO360254,INV883021,8646.74,8646.74,8646.74,none
100311,2024-12-18,09:38:00,2024-12-18 09:38:00,IT,5000,Raw Materials Expense,Harris PLC,8170.67,Timothy Johnson,Michael Fox,PO297626,INV443514,8170.67,8170.67,8170.67,none
100571,2024-12-18,10:18:00,2024-12-18 10:18:00,Operations,5400,IT & Software,Larson PLC,11135.76,Christine Gonzales,Dawn Hall,PO48188,INV193957,11135.76,11135.76,11135.76,none
102894,2024-12-18,10:20:00,2024-12-18 10:20:00,Finance,5400,IT & Software,"Dixon, Jackson and Benjamin",30509.15,Sean Kelly,Michael Fox,PO494782,INV528843,30509.15,30509.15,30509.15,none
102938,2024-12-18,10:30:00,2024-12-18 10:30:00,HR,5100,Office Supplies,Mays-Ortega,11682.86,Sergio Arroyo,Dawn Hall,PO647697,INV901838,11682.86,11682.86,11682.86,none
101056,2024-12-18,10:46:00,2024-12-18 10:46:00,Sales,6000,Vendor Payments,Smith-Parker,18710.06,Alyssa Jackson,Christopher Chung,PO776805,INV757417,18710.06,18710.06,18710.06,none
101984,2024-12-18,11:17:00,2024-12-18 11:17:00,Operations,5100,Office Supplies,Torres-Mendoza,4439.09,Tanner Avila,Gary Stone,PO382343,INV885020,4439.09,4439.09,4439.09,none
104528,2024-12-18,11:37:00,2024-12-18 11:37:00,Marketing,5300,Professional Fees,Harper-Hernandez,11681.11,Christopher Chung,Kyle King,PO758228,INV59872,11681.11,11681.11,11681.11,none
101710,2024-12-18,12:10:00,2024-12-18 12:10:00,HR,5500,Utilities,Davidson-Frank,17298.09,Corey Jones,Michael Fox,PO463958,INV539662,17298.09,17298.09,17298.09,none
103784,2024-12-18,12:49:00,2024-12-18 12:49:00,Procurement,5400,IT & Software,Murphy Inc,6834.73,Christopher Chung,Gerald Freeman,PO964943,INV210571,6834.73,6834.73,6834.73,none
102397,2024-12-18,13:12:00,2024-12-18 13:12:00,IT,5500,Utilities,Raymond-Lucas,27470.11,Mary Harrison,Elizabeth Shea,PO717990,INV963228,27470.11,27470.11,27470.11,none
102988,2024-12-18,13:45:00,2024-12-18 13:45:00,Procurement,5300,Professional Fees,Nichols LLC,2282.14,Joy Hernandez,Patricia Lopez,PO303674,INV828557,2282.14,2282.14,2282.14,none
104746,2024-12-18,14:11:00,2024-12-18 14:11:00,Marketing,5100,Office Supplies,Pearson PLC,22357.79,Timothy Johnson,Patricia Lopez,PO727589,INV945320,22357.79,22357.79,22357.79,none
100719,2024-12-18,14:26:00,2024-12-18 14:26:00,Procurement,5400,IT & Software,Rogers Ltd,30696.16,Brittany Jackson,Gary Mays,PO703862,INV934881,30696.16,30696.16,30696.16,none
104911,2024-12-18,15:01:00,2024-12-18 15:01:00,Operations,6000,Vendor Payments,"Howard, Tucker and Flores",9247.02,Sean Kelly,Michael Rivas,PO161630,INV421132,9247.02,9247.02,9247.02,duplicate_payment
102637,2024-12-18,15:21:00,2024-12-18 15:21:00,HR,5100,Office Supplies,Harper-Hernandez,21674.11,Taylor Carroll,Joy Hernandez,PO560664,INV13572,21674.11,21674.11,21674.11,none
101553,2024-12-18,15:41:00,2024-12-18 15:41:00,Marketing,6000,Vendor Payments,Miller LLC,20971.28,Timothy Johnson,Jeffrey Hancock,PO646861,INV600512,20971.28,20971.28,20971.28,none
100865,2024-12-18,16:08:00,2024-12-18 16:08:00,HR,5100,Office Supplies,"Gardner, Perry and Cruz",3214.08,Thomas Martin,Dawn Hall,PO191783,INV396672,3214.08,3214.08,3214.08,none
100609,2024-12-18,16:21:00,2024-12-18 16:21:00,Sales,5000,Raw Materials Expense,Larson PLC,10429.43,Nicole Clarke,Gary Mays,PO40545,INV884852,10429.43,10429.43,10429.43,none
100012,2024-12-18,17:14:00,2024-12-18 17:14:00,IT,5100,Office Supplies,Hughes-Nichols,17349.33,Anita Harris,Brittany Jackson,PO310780,INV706940,17349.33,17349.33,17349.33,none
104613,2024-12-18,17:42:00,2024-12-18 17:42:00,Finance,5000,Raw Materials Expense,"Mills, Crane and Kim",11818.41,Joy Hernandez,Jeffrey Hancock,PO293198,INV83738,11818.41,11818.41,11818.41,none
103747,2024-12-18,17:54:00,2024-12-18 17:54:00,Marketing,5400,IT & Software,Rivera-Charles,1541.13,Corey Jones,Donna Weber,PO256992,INV2367,1541.13,1541.13,1541.13,none
104385,2024-12-18,18:33:00,2024-12-18 18:33:00,Sales,5500,Utilities,"Durham, Bowen and Hess",10277.35,Gary Stone,Jeffrey Hancock,PO991104,INV9359,10277.35,10277.35,10277.35,none
102359,2024-12-18,18:39:00,2024-12-18 18:39:00,Marketing,5300,Professional Fees,Torres-Mendoza,9122.74,Sergio Arroyo,Jeffrey Hancock,PO286565,INV898835,9122.74,9122.74,9122.74,none
102203,2024-12-19,09:26:00,2024-12-19 09:26:00,Finance,5300,Professional Fees,Hopkins Inc,45197.52,Sean Kelly,Michael Fox,PO704026,INV810594,45197.52,45197.52,45197.52,none
100603,2024-12-19,10:26:00,2024-12-19 10:26:00,Procurement,5500,Utilities,Harper-Hernandez,33769.22,Thomas Martin,Nicole Chavez,PO96883,INV617588,33769.22,33769.22,33769.22,none
102032,2024-12-19,12:14:00,2024-12-19 12:14:00,HR,5100,Office Supplies,"Decker, Eaton and Arnold",25024.07,Michael Rivas,Patricia Lopez,PO981607,INV53806,25024.07,25024.07,25024.07,none
103603,2024-12-19,12:55:00,2024-12-19 12:55:00,Procurement,5100,Office Supplies,Hughes-Nichols,15380.17,Jeffrey Hancock,Nicole Chavez,PO926880,INV891863,15380.17,15380.17,15380.17,none
100900,2024-12-19,13:16:00,2024-12-19 13:16:00,Finance,5400,IT & Software,Stevens-Gibson,48370.85,Gary Mays,Autumn Reed,PO181236,INV516450,48370.85,48370.85,48370.85,none
100216,2024-12-19,14:05:00,2024-12-19 14:05:00,Finance,5100,Office Supplies,Stevens-Gibson,13963.81,Mary Harrison,Anita Harris,PO377352,INV321952,13963.81,13963.81,13963.81,none
103369,2024-12-19,14:32:00,2024-12-19 14:32:00,Marketing,5300,Professional Fees,Tucker Group,8636.89,Alyssa Jackson,Donald Ferguson,PO335054,INV176217,8636.89,8636.89,8636.89,none
101031,2024-12-19,14:33:00,2024-12-19 14:33:00,IT,5000,Raw Materials Expense,"Silva, Jones and Oliver",14986.25,Nicole Chavez,Kyle King,PO370279,INV509241,14986.25,14986.25,14986.25,none
104950,2024-12-19,15:24:00,2024-12-19 15:24:00,HR,5400,IT & Software,Rogers Ltd,9745.67,Leslie Robinson,Elizabeth Boyle,PO914745,INV609399,9745.67,9745.67,9745.67,duplicate_payment
103912,2024-12-19,16:00:00,2024-12-19 16:00:00,Operations,6000,Vendor Payments,Nichols LLC,7295.13,James Dennis,Leslie Robinson,PO157331,INV822944,7295.13,7295.13,7295.13,none
100419,2024-12-19,17:09:00,2024-12-19 17:09:00,Operations,5200,Travel & Entertainment,Gross-Morrison,15960.02,Anita Harris,Taylor Carroll,PO410201,INV30131,15960.02,15960.02,15960.02,none
101081,2024-12-19,17:54:00,2024-12-19 17:54:00,HR,5100,Office Supplies,Harper-Hernandez,16629.38,Leslie Robinson,Sean Kelly,PO113897,INV756114,16629.38,16629.38,16629.38,none
102942,2024-12-19,18:03:00,2024-12-19 18:03:00,Operations,5400,IT & Software,Nichols LLC,16125.41,Christina Miller,Denise Elliott,PO128179,INV995856,16125.41,16125.41,16125.41,none
103024,2024-12-19,18:07:00,2024-12-19 18:07:00,IT,5400,IT & Software,Young Inc,2088.32,Michael Fox,Autumn Reed,PO245237,INV384224,2088.32,2088.32,2088.32,none
104616,2024-12-19,18:13:00,2024-12-19 18:13:00,HR,6000,Vendor Payments,Willis Group,14813.05,Sergio Arroyo,Jeffrey Hancock,PO381796,INV463252,14813.05,14813.05,14813.05,none
104360,2024-12-19,18:41:00,2024-12-19 18:41:00,Procurement,5000,Raw Materials Expense,Smith-Parker,7907.45,Gary Mays,Sergio Arroyo,PO68815,INV755488,7907.45,7907.45,7907.45,none
103091,2024-12-19,18:43:00,2024-12-19 18:43:00,IT,5200,Travel & Entertainment,Humphrey-Berg,30218.65,Anita Harris,Brittany Jackson,PO170772,INV319263,30218.65,30218.65,30218.65,none
103400,2024-12-19,18:53:00,2024-12-19 18:53:00,Finance,5000,Raw Materials Expense,"Jefferson, Sullivan and Young",19022.35,Lindsey Lewis,Christina Miller,PO984390,INV881378,19022.35,19022.35,19022.35,none
104943,2024-12-20,09:41:00,2024-12-20 09:41:00,Operations,5300,Professional Fees,Rogers Ltd,17262.46,Sean Kelly,Sean Kelly,PO268991,INV831713,17262.46,17262.46,17262.46,segregation_violation
104717,2024-12-20,10:11:00,2024-12-20 10:11:00,Procurement,5400,IT & Software,"Robles, Moses and Morgan",16104.63,Sergio Arroyo,Lawrence Davis,PO879995,INV517103,16104.63,16104.63,16104.63,none
103204,2024-12-20,10:42:00,2024-12-20 10:42:00,Finance,5300,Professional Fees,Jones Ltd,12766.36,Alyssa Jackson,Nicole Chavez,PO548510,INV736206,12766.36,12766.36,12766.36,none
102161,2024-12-20,11:20:00,2024-12-20 11:20:00,Sales,5200,Travel & Entertainment,Galvan Group,20846.11,Christine Gonzales,Nicole Chavez,PO677172,INV391555,20846.11,20846.11,20846.11,none
104885,2024-12-20,11:33:00,2024-12-20 11:33:00,Operations,5300,Professional Fees,"Morton, Reynolds and Anderson",4115.74,Denise Elliott,Denise Elliott,PO769168,INV982552,4115.74,4115.74,4115.74,segregation_violation
103278,2024-12-20,13:22:00,2024-12-20 13:22:00,Marketing,5400,IT & Software,Willis Group,3264.78,Lawrence Davis,Janice Bush,PO731741,INV21215,3264.78,3264.78,3264.78,none
103335,2024-12-20,13:26:00,2024-12-20 13:26:00,Procurement,5200,Travel & Entertainment,"White, Tucker and Wolf",51956.48,Austin Cohen,Anita Harris,PO581635,INV471111,51956.48,51956.48,51956.48,none
102715,2024-12-20,13:32:00,2024-12-20 13:32:00,IT,5500,Utilities,"Gardner, Perry and Cruz",32738.56,Sergio Arroyo,Tanner Avila,PO623272,INV608598,32738.56,32738.56,32738.56,none
102755,2024-12-20,15:21:00,2024-12-20 15:21:00,Finance,5400,IT & Software,Becker-Martinez,25253.69,Austin Cohen,Donald Ferguson,PO126483,INV170017,25253.69,25253.69,25253.69,none
103760,2024-12-20,15:45:00,2024-12-20 15:45:00,Finance,5000,Raw Materials Expense,White-Thomas,37558.41,Brittany Jackson,Patricia Perry,PO46563,INV488856,37558.41,37558.41,37558.41,none
103195,2024-12-20,15:50:00,2024-12-20 15:50:00,Operations,5500,Utilities,"Nelson, Duncan and Smith",10484.41,Michael Macdonald,Joy Hernandez,PO336295,INV216832,10484.41,10484.41,10484.41,none
101322,2024-12-20,16:38:00,2024-12-20 16:38:00,IT,5100,Office Supplies,"Flores, Hood and Brown",2831.05,Nicole Chavez,Christine Gonzales,PO581623,INV502622,2831.05,2831.05,2831.05,none
104997,2024-12-20,17:18:00,2024-12-20 17:18:00,Marketing,5200,Travel & Entertainment,"White, Tucker and Wolf",48298.71,Sergio Arroyo,Alyssa Jackson,PO158208,INV698525,48298.71,59247.34,59247.34,three_way_mismatch
101626,2024-12-20,18:24:00,2024-12-20 18:24:00,IT,6000,Vendor Payments,Hughes-Nichols,26333.32,Tanner Avila,Christine Gonzales,PO570650,INV975893,26333.32,26333.32,26333.32,none
104974,2024-12-21,12:41:00,2024-12-21 12:41:00,HR,5400,IT & Software,Larson PLC,4983.43,Elizabeth Boyle,Dawn Hall,PO273347,INV72008,4983.43,4983.43,4983.43,weekend_posting
105026,2024-12-21,15:01:00,2024-12-21 15:01:00,Operations,6000,Vendor Payments,"Howard, Tucker and Flores",9247.02,Sean Kelly,Michael Rivas,PO161630,INV421132,9247.02,9247.02,9247.02,duplicate_payment
104984,2024-12-22,16:21:00,2024-12-22 16:21:00,HR,5100,Office Supplies,Scott-Bailey,5243.73,Timothy Johnson,Christopher Chung,PO118367,INV93973,5243.73,5243.73,5243.73,weekend_posting
104281,2024-12-23,09:59:00,2024-12-23 09:59:00,Marketing,5200,Travel & Entertainment,"Yang, Weber and Nielsen",11052.99,James Dennis,Corey Jones,PO864713,INV391751,11052.99,11052.99,11052.99,none
102519,2024-12-23,10:47:00,2024-12-23 10:47:00,Sales,5100,Office Supplies,Davidson-Frank,5553.29,Corey Jones,Taylor Carroll,PO928251,INV311579,5553.29,5553.29,5553.29,none
104325,2024-12-23,10:49:00,2024-12-23 10:49:00,Procurement,5000,Raw Materials Expense,"Howard, Tucker and Flores",5938.96,Elizabeth Shea,Donald Ferguson,PO409638,INV532824,5938.96,5938.96,5938.96,none
103844,2024-12-23,11:08:00,2024-12-23 11:08:00,IT,5000,Raw Materials Expense,"White, Tucker and Wolf",14862.14,Alyssa Jackson,Tanner Avila,PO712974,INV632358,14862.14,14862.14,14862.14,none
101991,2024-12-23,11:43:00,2024-12-23 11:43:00,Operations,6000,Vendor Payments,Pearson PLC,6095.23,Nicole Clarke,Gary Mays,PO522892,INV922664,6095.23,6095.23,6095.23,none
